Time,Phase 1 [0] Score,Phase 4 [1] Score,Waiting Time,Queue Lengths,Number of Vehicles Exited the Intersection
2137,305.0,11.0,575.0,46,1436
2138,321.0,11.0,607.0,46,1438
2139,337.5,12.0,639.0,48,1438
2140,353.5,11.0,671.0,47,1438
2141,369.5,10.0,703.0,46,1440
2142,385.5,11.0,735.0,47,1440
2143,402.0,9.0,767.0,46,1440
2144,418.5,9.0,800.0,46,1441
2145,435.5,9.0,834.0,46,1443
2146,453.0,8.0,868.0,46,1443
2147,470.5,9.0,903.0,47,1444
2148,488.0,8.0,938.0,46,1445
2149,506.0,7.0,973.0,46,1446
2150,524.0,7.0,1009.0,46,1446
2151,542.0,6.0,1045.0,45,1446
2152,560.5,6.0,1081.0,46,1448
2153,578.5,6.0,1117.0,46,1449
2154,597.0,5.0,1154.0,45,1449
2155,616.0,5.0,1191.0,46,1450
2156,635.0,5.0,1229.0,46,1451
2157,654.0,4.0,1267.0,45,1451
2158,674.0,5.0,1306.0,47,1452
2159,693.5,5.0,1345.0,47,1454
2160,645.5,5.0,1250.0,46,1455
2161,601.5,7.0,1164.0,46,1455
2162,587.0,8.0,1136.0,46,1456
2163,546.0,10.0,1055.0,47,1457
2164,482.5,12.0,931.0,46,1458
2165,431.5,14.0,831.0,46,1458
2166,369.5,18.0,711.0,46,1458
2167,314.5,22.0,604.0,47,1459
2168,263.0,26.0,506.0,46,1459
2169,246.0,31.0,476.0,47,1459
2170,225.0,36.0,441.0,45,1460
2171,209.0,42.0,413.0,47,1461
2172,193.0,47.0,388.0,45,1461
2173,176.5,53.0,361.0,45,1462
2174,185.0,61.0,386.0,45,1462
2175,193.5,68.0,412.0,43,1463
2176,203.5,75.0,439.0,43,1465
2177,213.5,83.0,466.0,44,1466
2178,223.0,90.0,493.0,43,1467
2179,232.5,99.0,521.0,43,1469
2180,242.5,107.0,549.0,43,1470
2181,252.0,116.0,578.0,42,1471
2182,262.0,127.0,608.0,43,1472
2183,271.5,137.0,638.0,42,1473
2184,281.5,148.0,669.0,42,1474
2185,290.5,160.0,700.0,41,1475
2186,301.0,171.0,731.0,42,1475
2187,310.5,184.0,763.0,42,1477
2188,320.0,196.0,795.0,41,1478
2189,330.5,208.0,827.0,42,1479
2190,340.0,222.0,860.0,42,1480
2191,349.5,235.0,893.0,41,1481
2192,360.0,248.0,926.0,42,1481
2193,355.0,263.0,931.0,42,1482
2194,349.5,278.0,935.0,42,1482
2195,345.5,292.0,940.0,43,1484
2196,340.5,308.0,947.0,42,1484
2197,335.0,325.0,953.0,42,1485
2198,343.5,342.0,986.0,43,1485
2199,351.5,360.0,1019.0,44,1485
2200,310.0,378.0,954.0,44,1485
2201,286.0,397.0,924.0,45,1487
2202,276.5,416.0,924.0,45,1488
2203,282.0,436.0,955.0,45,1488
2204,289.0,455.0,987.0,46,1489
2205,296.0,385.0,933.0,44,1489
2206,303.5,323.0,885.0,45,1490
2207,311.5,269.0,845.0,47,1491
2208,320.0,221.0,814.0,47,1491
2209,329.0,177.0,790.0,45,1491
2210,339.0,139.0,771.0,46,1491
2211,349.0,111.0,763.0,46,1491
2212,359.0,105.0,777.0,46,1493
2213,370.0,86.0,779.0,47,1493
2214,380.5,68.0,782.0,47,1493
2215,391.5,51.0,788.0,46,1493
2216,403.0,42.0,801.0,47,1493
2217,414.0,33.0,814.0,47,1494
2218,425.5,33.0,837.0,47,1494
2219,437.5,22.0,850.0,47,1494
2220,449.5,20.0,872.0,47,1494
2221,461.5,20.0,896.0,47,1494
2222,474.5,20.0,921.0,48,1494
2223,487.0,19.0,946.0,47,1495
2224,499.5,17.0,970.0,46,1496
2225,512.5,17.0,995.0,47,1497
2226,525.5,16.0,1021.0,46,1497
2227,538.5,16.0,1047.0,46,1499
2228,552.5,16.0,1074.0,47,1499
2229,566.0,14.0,1101.0,45,1499
2230,580.0,14.0,1129.0,45,1501
2231,594.5,15.0,1157.0,47,1501
2232,608.5,13.0,1185.0,45,1502
2233,622.5,15.0,1214.0,46,1503
2234,637.5,13.0,1242.0,46,1504
2235,652.0,12.0,1271.0,45,1504
2236,666.5,12.0,1300.0,45,1505
2237,682.0,12.0,1330.0,46,1506
2238,697.5,11.0,1361.0,45,1507
2239,713.0,11.0,1392.0,45,1508
2240,729.0,10.0,1423.0,45,1508
2241,745.0,11.0,1455.0,46,1509
2242,761.0,11.0,1487.0,46,1510
2243,777.5,9.0,1519.0,45,1511
2244,793.5,10.0,1551.0,46,1511
2245,809.5,9.0,1583.0,45,1511
2246,827.0,8.0,1617.0,45,1512
2247,844.0,9.0,1651.0,46,1513
2248,861.0,10.0,1685.0,47,1513
2249,879.0,12.0,1722.0,48,1514
2250,807.0,14.0,1584.0,44,1515
2251,741.0,19.0,1455.0,46,1516
2252,699.0,24.0,1376.0,46,1517
2253,656.5,30.0,1299.0,44,1518
2254,620.0,38.0,1233.0,45,1519
2255,588.0,45.0,1176.0,45,1520
2256,557.0,54.0,1123.0,45,1520
2257,536.5,62.0,1089.0,46,1520
2258,537.0,71.0,1099.0,46,1520
2259,540.0,82.0,1115.0,47,1520
2260,472.0,92.0,990.0,46,1522
2261,362.5,102.0,780.0,47,1523
2262,251.0,113.0,569.0,46,1525
2263,210.0,125.0,499.0,46,1525
2264,215.5,137.0,521.0,47,1526
2265,219.5,149.0,543.0,45,1527
2266,225.0,163.0,567.0,46,1527
2267,230.5,176.0,591.0,46,1528
2268,235.5,189.0,615.0,45,1528
2269,240.5,203.0,640.0,44,1529
2270,246.0,218.0,667.0,43,1531
2271,253.0,232.0,695.0,43,1531
2272,259.5,248.0,725.0,42,1533
2273,266.5,265.0,755.0,43,1534
2274,273.5,282.0,786.0,43,1536
2275,280.0,300.0,817.0,43,1537
2276,286.5,317.0,848.0,42,1539
2277,294.0,335.0,879.0,44,1540
2278,300.0,353.0,911.0,42,1542
2279,307.0,372.0,944.0,42,1543
2280,314.5,392.0,977.0,44,1543
2281,307.5,412.0,985.0,42,1543
2282,301.0,433.0,993.0,42,1545
2283,294.5,455.0,1002.0,42,1545
2284,288.0,478.0,1011.0,43,1547
2285,280.0,500.0,1018.0,42,1547
2286,272.5,523.0,1026.0,42,1547
2287,265.0,547.0,1035.0,42,1547
2288,257.5,572.0,1045.0,42,1548
2289,251.0,597.0,1057.0,42,1549
2290,254.5,622.0,1089.0,42,1550
2291,247.0,647.0,1100.0,41,1552
2292,240.5,672.0,1111.0,42,1552
2293,244.0,697.0,1143.0,42,1553
2294,248.0,722.0,1176.0,42,1553
2295,83.5,651.0,776.0,42,1553
2296,26.5,582.0,593.0,42,1554
2297,30.5,513.0,532.0,42,1554
2298,36.0,443.0,471.0,44,1555
2299,40.5,377.0,415.0,43,1556
2300,46.0,317.0,366.0,43,1556
2301,52.5,262.0,322.0,45,1556
2302,58.5,209.0,282.0,44,1556
2303,65.0,161.0,248.0,43,1557
2304,73.0,168.0,269.0,45,1557
2305,80.0,122.0,238.0,44,1557
2306,88.5,79.0,211.0,45,1557
2307,98.0,38.0,189.0,45,1557
2308,107.0,17.0,186.0,45,1558
2309,117.0,16.0,206.0,44,1558
2310,128.0,16.0,226.0,46,1559
2311,138.0,15.0,246.0,45,1560
2312,149.0,14.0,268.0,44,1561
2313,161.0,15.0,290.0,47,1561
2314,173.0,15.0,314.0,47,1563
2315,185.0,14.0,338.0,46,1563
2316,199.0,14.0,364.0,48,1564
2317,212.5,14.0,391.0,48,1565
2318,226.0,13.0,418.0,47,1565
2319,240.5,12.0,445.0,48,1566
2320,254.5,12.0,473.0,48,1567
2321,269.0,13.0,502.0,49,1568
2322,285.5,12.0,533.0,50,1569
2323,301.0,11.0,564.0,49,1570
2324,317.0,11.0,596.0,49,1570
2325,334.5,11.0,629.0,51,1571
2326,351.0,10.0,662.0,50,1573
2327,368.0,11.0,696.0,51,1573
2328,386.5,10.0,731.0,52,1573
2329,404.5,10.0,767.0,52,1574
2330,423.0,10.0,804.0,52,1574
2331,442.5,9.0,842.0,52,1575
2332,462.0,9.0,881.0,52,1575
2333,482.0,8.0,921.0,51,1576
2334,502.5,7.0,961.0,51,1577
2335,523.0,7.0,1002.0,51,1578
2336,544.0,7.0,1043.0,52,1579
2337,564.5,8.0,1084.0,53,1579
2338,585.5,8.0,1126.0,53,1580
2339,607.0,9.0,1169.0,54,1581
2340,538.5,12.0,1038.0,51,1582
2341,478.0,14.0,919.0,51,1583
2342,437.0,18.0,840.0,52,1584
2343,398.0,23.0,768.0,51,1584
2344,364.0,28.0,705.0,51,1585
2345,314.5,34.0,611.0,52,1586
2346,271.0,40.0,531.0,51,1586
2347,229.0,46.0,453.0,51,1586
2348,192.0,54.0,387.0,51,1586
2349,160.0,62.0,331.0,51,1586
2350,142.5,70.0,304.0,51,1588
2351,113.5,80.0,255.0,52,1589
2352,87.5,89.0,214.0,50,1591
2353,83.0,99.0,214.0,51,1592
2354,90.5,108.0,240.0,49,1593
2355,100.0,119.0,270.0,49,1593
2356,110.0,131.0,301.0,50,1595
2357,119.5,142.0,332.0,49,1596
2358,130.0,153.0,365.0,48,1597
2359,141.5,165.0,399.0,49,1598
2360,152.5,177.0,434.0,48,1599
2361,163.0,190.0,469.0,47,1600
2362,175.0,203.0,505.0,48,1601
2363,186.0,217.0,542.0,47,1601
2364,197.0,232.0,579.0,47,1603
2365,208.5,247.0,617.0,47,1605
2366,219.5,262.0,655.0,46,1605
2367,231.0,278.0,693.0,47,1607
2368,231.5,294.0,709.0,48,1608
2369,231.0,310.0,725.0,47,1608
2370,230.0,327.0,741.0,46,1609
2371,240.5,345.0,778.0,48,1610
2372,250.0,363.0,816.0,47,1611
2373,246.0,381.0,826.0,47,1611
2374,242.5,401.0,838.0,48,1612
2375,239.5,421.0,851.0,49,1612
2376,236.5,441.0,866.0,48,1613
2377,234.0,461.0,880.0,49,1614
2378,244.0,483.0,921.0,50,1615
2379,254.0,505.0,963.0,50,1615
2380,265.5,526.0,1006.0,51,1616
2381,276.0,551.0,1052.0,51,1617
2382,287.0,573.0,1096.0,51,1617
2383,298.5,596.0,1141.0,52,1617
2384,309.5,620.0,1187.0,52,1617
2385,320.5,550.0,1141.0,50,1619
2386,332.0,484.0,1097.0,51,1619
2387,343.5,420.0,1056.0,51,1620
2388,355.0,358.0,1018.0,50,1620
2389,367.0,301.0,985.0,50,1620
2390,378.5,250.0,957.0,50,1620
2391,390.0,234.0,964.0,50,1620
2392,402.5,217.0,971.0,51,1620
2393,415.0,174.0,954.0,50,1621
2394,428.0,137.0,943.0,50,1621
2395,441.5,104.0,936.0,51,1622
2396,454.5,77.0,935.0,51,1622
2397,467.5,51.0,936.0,50,1622
2398,481.0,23.0,935.0,50,1622
2399,494.5,21.0,961.0,49,1622
2400,508.0,20.0,987.0,49,1622
2401,522.5,22.0,1017.0,50,1623
2402,536.5,20.0,1044.0,49,1623
2403,550.5,20.0,1072.0,49,1624
2404,565.5,19.0,1101.0,49,1624
2405,580.0,18.0,1129.0,49,1626
2406,594.5,17.0,1157.0,49,1626
2407,609.5,16.0,1186.0,49,1627
2408,624.5,16.0,1216.0,49,1628
2409,640.0,15.0,1246.0,49,1628
2410,656.0,14.0,1277.0,49,1629
2411,671.5,13.0,1308.0,48,1631
2412,687.0,14.0,1339.0,49,1631
2413,703.5,13.0,1371.0,49,1633
2414,719.5,13.0,1403.0,49,1633
2415,736.0,13.0,1436.0,49,1633
2416,753.0,13.0,1469.0,50,1635
2417,769.5,14.0,1503.0,50,1635
2418,786.0,17.0,1539.0,50,1636
2419,803.5,21.0,1576.0,52,1636
2420,820.5,25.0,1614.0,52,1638
2421,838.0,30.0,1653.0,53,1638
2422,856.0,31.0,1689.0,54,1638
2423,874.0,25.0,1720.0,53,1638
2424,893.0,23.0,1754.0,55,1638
2425,911.5,20.0,1789.0,54,1638
2426,930.0,18.0,1825.0,53,1638
2427,949.0,18.0,1861.0,55,1638
2428,968.0,15.0,1895.0,56,1638
2429,987.0,15.0,1933.0,56,1638
2430,935.0,16.0,1832.0,54,1640
2431,848.0,19.0,1660.0,55,1640
2432,689.0,22.0,1344.0,56,1642
2433,565.0,26.0,1101.0,55,1642
2434,483.0,32.0,943.0,55,1642
2435,403.5,39.0,790.0,56,1644
2436,356.5,47.0,705.0,55,1644
2437,313.5,56.0,629.0,54,1644
2438,268.5,67.0,550.0,54,1644
2439,229.0,78.0,482.0,54,1644
2440,230.0,90.0,498.0,52,1646
2441,235.0,106.0,523.0,53,1646
2442,237.5,122.0,544.0,53,1647
2443,241.0,138.0,569.0,51,1647
2444,246.0,156.0,596.0,52,1650
2445,249.5,174.0,623.0,50,1652
2446,257.0,193.0,655.0,52,1652
2447,263.5,212.0,688.0,51,1655
2448,271.0,233.0,724.0,51,1657
2449,278.5,253.0,760.0,50,1657
2450,287.0,274.0,798.0,50,1659
2451,295.0,297.0,837.0,50,1661
2452,303.0,319.0,876.0,49,1661
2453,311.5,342.0,916.0,49,1662
2454,320.0,365.0,956.0,49,1663
2455,328.0,389.0,997.0,48,1664
2456,336.5,414.0,1039.0,48,1665
2457,344.5,439.0,1081.0,47,1666
2458,352.5,464.0,1123.0,46,1667
2459,361.5,489.0,1165.0,47,1668
2460,356.5,514.0,1181.0,46,1668
2461,351.5,539.0,1197.0,45,1669
2462,347.0,564.0,1213.0,45,1670
2463,342.5,589.0,1229.0,45,1671
2464,338.0,614.0,1245.0,45,1672
2465,333.5,639.0,1261.0,45,1672
2466,329.0,664.0,1277.0,45,1672
2467,334.0,689.0,1313.0,44,1672
2468,340.5,714.0,1350.0,45,1674
2469,347.0,739.0,1388.0,45,1675
2470,353.5,764.0,1427.0,44,1676
2471,321.0,789.0,1386.0,45,1676
2472,302.0,814.0,1373.0,45,1676
2473,294.5,839.0,1384.0,44,1677
2474,300.0,864.0,1419.0,45,1677
2475,305.0,796.0,1363.0,43,1678
2476,104.0,730.0,895.0,43,1679
2477,36.5,664.0,693.0,44,1679
2478,41.5,596.0,636.0,43,1679
2479,47.0,527.0,578.0,43,1679
2480,53.5,459.0,521.0,45,1679
2481,60.0,388.0,465.0,43,1679
2482,66.5,317.0,407.0,43,1681
2483,75.5,246.0,353.0,44,1681
2484,84.5,216.0,342.0,43,1681
2485,93.5,148.0,292.0,43,1683
2486,103.5,113.0,276.0,44,1683
2487,113.5,82.0,265.0,44,1683
2488,124.0,52.0,255.0,45,1685
2489,135.5,18.0,242.0,47,1685
2490,146.5,19.0,266.0,46,1686
2491,157.5,19.0,288.0,46,1687
2492,169.5,16.0,307.0,48,1687
2493,181.0,15.0,330.0,47,1688
2494,193.0,15.0,354.0,47,1688
2495,206.5,15.0,379.0,49,1688
2496,219.5,14.0,405.0,48,1688
2497,233.0,14.0,432.0,48,1689
2498,248.5,14.0,461.0,50,1689
2499,263.0,13.0,490.0,49,1690
2500,277.5,13.0,519.0,49,1691
2501,293.5,13.0,549.0,51,1691
2502,309.5,12.0,581.0,50,1693
2503,326.0,13.0,614.0,51,1693
2504,343.5,12.0,647.0,52,1694
2505,361.0,12.0,682.0,52,1695
2506,379.0,12.0,718.0,52,1696
2507,397.5,12.0,754.0,53,1696
2508,416.0,11.0,791.0,52,1697
2509,435.0,10.0,829.0,51,1698
2510,454.5,10.0,867.0,52,1698
2511,473.5,10.0,905.0,52,1700
2512,493.0,10.0,944.0,52,1700
2513,513.0,9.0,983.0,52,1701
2514,532.5,8.0,1022.0,51,1702
2515,553.0,9.0,1063.0,52,1703
2516,574.0,8.0,1104.0,52,1703
2517,594.5,8.0,1145.0,52,1704
2518,615.0,10.0,1187.0,53,1704
2519,636.0,11.0,1229.0,54,1706
2520,568.0,15.0,1098.0,53,1706
2521,505.0,19.0,975.0,54,1706
2522,448.0,18.0,860.0,54,1706
2523,392.5,20.0,751.0,54,1707
2524,344.0,23.0,656.0,55,1707
2525,301.0,26.0,576.0,52,1707
2526,269.0,32.0,517.0,53,1708
2527,246.5,39.0,478.0,54,1708
2528,217.0,46.0,428.0,52,1708
2529,199.5,54.0,401.0,52,1709
2530,178.5,63.0,367.0,53,1710
2531,137.0,73.0,297.0,50,1710
2532,100.5,83.0,233.0,51,1712
2533,90.5,94.0,224.0,51,1713
2534,96.5,105.0,247.0,51,1713
2535,86.5,116.0,239.0,50,1715
2536,77.5,127.0,233.0,49,1717
2537,68.5,140.0,228.0,49,1718
2538,76.5,153.0,257.0,49,1720
2539,84.0,166.0,287.0,47,1722
2540,93.5,181.0,319.0,49,1722
2541,102.5,196.0,352.0,49,1723
2542,94.0,211.0,351.0,48,1723
2543,103.0,227.0,386.0,47,1725
2544,112.5,244.0,421.0,48,1726
2545,122.5,261.0,458.0,48,1726
2546,131.5,279.0,495.0,47,1728
2547,142.0,297.0,532.0,49,1730
2548,151.0,314.0,569.0,47,1730
2549,161.0,333.0,608.0,47,1732
2550,171.5,353.0,647.0,49,1733
2551,180.5,373.0,687.0,47,1733
2552,190.5,393.0,727.0,47,1734
2553,201.0,415.0,768.0,49,1736
2554,195.5,437.0,780.0,48,1737
2555,190.0,459.0,792.0,47,1737
2556,185.5,482.0,805.0,48,1737
2557,180.0,505.0,817.0,48,1738
2558,174.5,530.0,832.0,47,1739
2559,169.5,555.0,846.0,48,1739
2560,164.0,580.0,860.0,48,1740
2561,171.0,605.0,900.0,47,1740
2562,179.0,630.0,940.0,48,1741
2563,187.0,655.0,981.0,48,1743
2564,195.5,680.0,1023.0,48,1743
2565,204.5,614.0,976.0,47,1743
2566,180.5,550.0,864.0,47,1744
2567,157.0,487.0,754.0,47,1745
2568,131.5,424.0,640.0,47,1745
2569,125.0,364.0,567.0,47,1745
2570,117.0,311.0,498.0,47,1745
2571,126.5,262.0,467.0,48,1745
2572,136.5,216.0,441.0,48,1745
2573,146.5,204.0,449.0,48,1746
2574,157.0,164.0,429.0,49,1746
2575,167.5,120.0,406.0,49,1746
2576,178.5,76.0,385.0,48,1746
2577,190.5,52.0,384.0,49,1746
2578,202.5,29.0,386.0,48,1746
2579,214.5,28.0,409.0,48,1746
2580,227.0,25.0,430.0,49,1746
2581,239.0,23.0,453.0,48,1746
2582,251.5,21.0,477.0,47,1746
2583,264.5,19.0,501.0,47,1746
2584,277.0,18.0,525.0,47,1748
2585,290.0,17.0,552.0,45,1748
2586,304.0,16.0,578.0,46,1749
2587,317.5,15.0,604.0,46,1751
2588,331.0,14.0,631.0,45,1751
2589,345.5,15.0,659.0,47,1752
2590,359.5,14.0,687.0,46,1752
2591,373.5,13.0,715.0,45,1754
2592,388.0,14.0,743.0,47,1754
2593,403.0,12.0,773.0,45,1755
2594,418.0,12.0,803.0,45,1755
2595,433.5,13.0,833.0,47,1757
2596,448.5,12.0,863.0,46,1757
2597,464.0,14.0,895.0,47,1758
2598,480.5,14.0,928.0,47,1759
2599,496.5,12.0,958.0,47,1760
2600,512.5,12.0,990.0,47,1760
2601,529.0,11.0,1022.0,47,1760
2602,545.5,11.0,1055.0,47,1761
2603,562.0,10.0,1088.0,46,1761
2604,579.0,11.0,1121.0,48,1761
2605,595.5,10.0,1154.0,47,1762
2606,612.5,9.0,1188.0,46,1763
2607,630.5,10.0,1223.0,48,1763
2608,648.0,10.0,1258.0,48,1764
2609,666.0,11.0,1295.0,48,1765
2610,595.0,14.0,1158.0,46,1767
2611,530.0,18.0,1031.0,47,1767
2612,486.0,22.0,947.0,47,1768
2613,447.0,26.0,873.0,47,1769
2614,409.5,33.0,804.0,48,1769
2615,374.5,39.0,741.0,47,1770
2616,344.0,46.0,688.0,46,1771
2617,315.5,55.0,639.0,47,1771
2618,295.5,65.0,608.0,48,1771
2619,272.0,74.0,572.0,46,1772
2620,275.0,85.0,588.0,47,1772
2621,278.0,98.0,606.0,48,1774
2622,283.0,110.0,629.0,47,1774
2623,288.5,122.0,653.0,46,1777
2624,295.0,135.0,678.0,47,1777
2625,301.5,148.0,704.0,47,1779
2626,308.5,161.0,731.0,47,1780
2627,269.5,176.0,670.0,45,1780
2628,186.0,192.0,518.0,46,1782
2629,149.5,207.0,461.0,45,1783
2630,125.5,222.0,428.0,45,1784
2631,131.5,239.0,456.0,46,1784
2632,137.5,256.0,485.0,46,1785
2633,144.0,273.0,515.0,46,1786
2634,150.5,291.0,546.0,46,1787
2635,157.0,310.0,577.0,47,1788
2636,162.5,328.0,608.0,45,1790
2637,169.0,348.0,640.0,46,1790
2638,175.5,367.0,672.0,46,1792
2639,181.5,389.0,706.0,46,1792
2640,188.0,409.0,739.0,46,1794
2641,194.0,431.0,774.0,45,1795
2642,200.0,454.0,809.0,45,1795
2643,207.0,476.0,844.0,46,1796
2644,213.5,499.0,880.0,46,1797
2645,205.5,523.0,889.0,45,1799
2646,198.0,547.0,897.0,46,1800
2647,189.5,571.0,904.0,46,1801
2648,181.0,596.0,912.0,46,1803
2649,170.5,621.0,915.0,47,1803
2650,161.5,646.0,922.0,47,1804
2651,152.0,671.0,929.0,46,1804
2652,145.5,696.0,940.0,47,1804
2653,151.5,721.0,976.0,48,1804
2654,144.5,746.0,987.0,48,1806
2655,137.5,676.0,904.0,47,1806
2656,132.5,608.0,825.0,48,1808
2657,95.0,541.0,683.0,48,1809
2658,44.0,473.0,514.0,47,1809
2659,51.5,408.0,463.0,48,1809
2660,58.5,342.0,411.0,48,1809
2661,68.0,282.0,371.0,47,1809
2662,78.0,225.0,333.0,48,1809
2663,88.0,203.0,332.0,47,1810
2664,99.5,152.0,304.0,47,1810
2665,111.0,103.0,278.0,47,1812
2666,123.0,80.0,279.0,47,1812
2667,136.5,35.0,261.0,47,1812
2668,150.0,16.0,268.0,48,1813
2669,164.0,17.0,297.0,48,1814
2670,178.0,17.0,326.0,47,1816
2671,193.0,16.0,353.0,49,1816
2672,208.0,14.0,382.0,48,1816
2673,223.5,14.0,413.0,48,1817
2674,239.5,14.0,444.0,49,1817
2675,255.0,14.0,475.0,49,1818
2676,270.5,14.0,506.0,49,1818
2677,286.5,12.0,537.0,48,1818
2678,302.5,13.0,569.0,49,1818
2679,319.0,14.0,603.0,49,1820
2680,336.0,15.0,637.0,50,1820
2681,352.5,17.0,672.0,50,1821
2682,369.0,19.0,707.0,50,1821
2683,386.5,22.0,744.0,51,1821
2684,403.5,26.0,782.0,51,1822
2685,420.5,23.0,814.0,50,1822
2686,438.5,23.0,848.0,52,1823
2687,456.0,23.0,882.0,53,1823
2688,473.5,20.0,916.0,51,1823
2689,492.0,19.0,951.0,52,1824
2690,510.5,16.0,986.0,51,1824
2691,529.0,18.0,1025.0,51,1825
2692,548.0,15.0,1059.0,52,1826
2693,566.5,11.0,1092.0,52,1827
2694,585.5,12.0,1130.0,53,1828
2695,605.0,11.0,1168.0,53,1828
2696,624.5,10.0,1207.0,52,1829
2697,644.0,11.0,1246.0,53,1830
2698,664.0,11.0,1285.0,54,1830
2699,684.0,11.0,1325.0,54,1831
2700,635.5,13.0,1232.0,52,1831
2701,593.0,16.0,1148.0,54,1831
2702,577.5,19.0,1120.0,54,1832
2703,566.0,23.0,1101.0,54,1833
2704,557.5,30.0,1091.0,54,1834
2705,554.0,37.0,1091.0,54,1835
2706,470.0,46.0,933.0,53,1836
2707,419.0,56.0,840.0,54,1836
2708,398.0,67.0,809.0,54,1836
2709,405.0,77.0,833.0,54,1836
2710,412.5,88.0,860.0,53,1838
2711,421.5,101.0,891.0,53,1838
2712,431.0,113.0,924.0,51,1840
2713,441.5,126.0,958.0,51,1841
2714,451.5,140.0,992.0,51,1841
2715,461.5,155.0,1027.0,51,1843
2716,472.5,170.0,1063.0,52,1843
2717,482.0,186.0,1100.0,50,1845
2718,492.5,203.0,1137.0,51,1847
2719,503.0,219.0,1174.0,51,1848
2720,512.5,237.0,1212.0,50,1849
2721,523.0,255.0,1250.0,51,1850
2722,533.0,272.0,1288.0,50,1851
2723,543.5,291.0,1328.0,50,1853
2724,553.5,311.0,1368.0,50,1854
2725,564.5,330.0,1408.0,51,1854
2726,575.5,349.0,1449.0,51,1856
2727,586.0,370.0,1491.0,51,1856
2728,597.5,392.0,1534.0,53,1858
2729,609.0,414.0,1579.0,53,1859
2730,620.0,436.0,1624.0,52,1859
2731,632.5,459.0,1671.0,53,1859
2732,641.0,483.0,1712.0,53,1860
2733,650.0,508.0,1756.0,52,1860
2734,645.0,533.0,1771.0,52,1860
2735,640.0,558.0,1786.0,52,1860
2736,635.0,583.0,1802.0,51,1861
2737,630.5,608.0,1818.0,51,1861
2738,625.0,633.0,1833.0,50,1861
2739,632.5,658.0,1874.0,49,1861
2740,641.5,683.0,1916.0,50,1861
2741,650.5,708.0,1959.0,50,1862
2742,529.0,733.0,1741.0,50,1863
2743,453.5,758.0,1614.0,51,1865
2744,377.5,783.0,1487.0,51,1866
2745,301.0,715.0,1268.0,49,1866
2746,226.0,649.0,1051.0,50,1867
2747,190.0,582.0,912.0,50,1867
2748,155.5,513.0,775.0,49,1867
2749,164.0,446.0,724.0,50,1868
2750,174.5,379.0,679.0,49,1868
2751,185.5,315.0,637.0,49,1868
2752,197.5,250.0,597.0,48,1869
2753,210.0,225.0,597.0,48,1869
2754,222.5,169.0,566.0,48,1869
2755,235.5,116.0,540.0,47,1869
2756,248.5,92.0,542.0,47,1870
2757,262.0,42.0,519.0,47,1870
2758,276.0,15.0,521.0,46,1871
2759,289.5,15.0,548.0,46,1872
2760,303.5,14.0,576.0,45,1873
2761,318.0,13.0,604.0,45,1873
2762,332.0,13.0,632.0,45,1875
2763,346.0,12.0,660.0,44,1875
2764,360.5,12.0,688.0,45,1875
2765,375.0,12.0,717.0,45,1877
2766,389.5,11.0,746.0,44,1877
2767,404.5,12.0,775.0,46,1878
2768,419.5,11.0,805.0,45,1879
2769,434.5,10.0,835.0,44,1879
2770,450.5,10.0,866.0,45,1881
2771,466.0,9.0,897.0,44,1881
2772,481.5,8.0,928.0,43,1882
2773,498.0,9.0,960.0,45,1883
2774,514.0,9.0,992.0,45,1883
2775,530.5,8.0,1025.0,44,1883
2776,547.5,8.0,1058.0,45,1885
2777,564.5,7.0,1092.0,44,1886
2778,581.5,7.0,1126.0,44,1887
2779,599.0,7.0,1160.0,45,1887
2780,616.0,6.0,1194.0,44,1888
2781,634.0,6.0,1229.0,45,1889
2782,651.5,6.0,1264.0,45,1890
2783,669.5,5.0,1300.0,44,1890
2784,688.0,5.0,1336.0,45,1892
2785,706.5,5.0,1373.0,45,1892
2786,725.0,4.0,1410.0,44,1892
2787,744.0,4.0,1447.0,45,1894
2788,763.0,5.0,1485.0,46,1894
2789,783.0,5.0,1524.0,47,1895
2790,708.5,6.0,1379.0,44,1895
2791,637.0,6.0,1236.0,44,1896
2792,590.5,7.0,1143.0,45,1898
2793,546.5,9.0,1058.0,44,1898
2794,504.0,10.0,975.0,43,1900
2795,468.0,12.0,904.0,44,1900
2796,435.5,16.0,843.0,44,1900
2797,404.0,19.0,783.0,44,1900
2798,406.5,23.0,792.0,44,1900
2799,410.5,27.0,805.0,43,1901
2800,410.5,31.0,810.0,42,1903
2801,385.0,37.0,765.0,42,1904
2802,362.0,42.0,725.0,41,1905
2803,311.0,48.0,629.0,41,1906
2804,288.0,55.0,591.0,40,1907
2805,267.0,62.0,555.0,41,1908
2806,272.0,70.0,574.0,40,1909
2807,277.5,77.0,592.0,40,1911
2808,284.0,85.0,613.0,40,1911
2809,290.0,95.0,636.0,39,1913
2810,297.0,104.0,660.0,38,1913
2811,304.5,113.0,684.0,38,1914
2812,311.0,123.0,708.0,37,1915
2813,318.0,134.0,733.0,37,1916
2814,325.5,144.0,758.0,37,1917
2815,333.0,155.0,784.0,37,1919
2816,339.5,167.0,810.0,36,1920
2817,347.5,179.0,837.0,37,1921
2818,355.0,191.0,864.0,37,1922
2819,362.5,205.0,893.0,37,1924
2820,371.5,219.0,923.0,39,1925
2821,380.0,232.0,953.0,39,1926
2822,388.5,246.0,984.0,39,1926
